amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$500,001 - $1,000,000",Sacramento Ca utl Pwr util,FALSE,5/14/2020,2020,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016586.pdf,Hon. Scott H. Peters,--,4/8/2020,purchase
"$500,001 - $1,000,000",Sacramento CA Utl Pwr Util,FALSE,9/13/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019450.pdf,Hon. Scott H. Peters,--,8/16/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/20/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/19/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/22/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/26/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/14/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/20/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/19/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/22/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/26/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,2/25/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Hon. Michael T. McCaul,SFE,1/14/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,3/30/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,Hon. Michael T. McCaul,SFE,2/2/2021,sale_full
"$1,001 - $15,000",Safeguard Scientific Inc,FALSE,3/30/2021,2021,TX10,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217912.pdf,Hon. Michael T. McCaul,SFE,2/2/2021,sale_full
"$1,001 - $15,000",Safran SA,FALSE,8/11/2022,2022,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219166.pdf,Hon. Kurt Schrader,SAFRY,7/27/2022,sale_full
"$15,001 - $50,000",Saint Petersburg FL 4%,FALSE,3/24/2022,2022,FL16,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020684.pdf,Hon. Vern Buchanan,--,2/14/2022,sale_full
"$15,001 - $50,000",Saint Petersburg FL 4% 10/01/29,FALSE,5/22/2020,2020,FL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016651.pdf,Hon. Vern Buchanan,--,4/27/2020,purchase
"$15,001 - $50,000",Sale of shares in Dominion Energy Inc.,TRUE,1/10/2021,2021,NC10,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018005.pdf,Hon. Patrick T. McHenry,D,11/19/2020,sale_full
"$15,001 - $50,000",Sales Tax asset receivable Cor 5% 10/15/2026 DD 10/15/14,FALSE,9/3/2021,2021,NY27,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,Hon. Christopher L. Jacobs,--,7/15/2021,purchase
"$250,001 - $500,000",Sales Tax Securitization Corp 5% Due 1/1/2027,FALSE,5/8/2022,2022,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020937.pdf,Hon. Suzan K. DelBene,--,5/4/2022,sale_full
"$250,001 - $500,000",Sales Tax Securitization Corp 5.00% Due 01/01/27,FALSE,3/15/2020,2020,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016165.pdf,Hon. Suzan K. DelBene,--,2/12/2020,purchase
"$250,001 - $500,000",Sales Tax Securitization Corp 5.00% Due 01/01/31,FALSE,12/10/2020,2020,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017771.pdf,Hon. Suzan K. DelBene,--,11/6/2020,purchase
"$1,001 - $15,000",Salesforce In,FALSE,8/29/2022,2022,NJ05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Hon. Josh Gottheimer,CRM,7/21/2022,purchase
"$15,001 - $50,000",Salesforce Inc,FALSE,8/5/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,Hon. Marie Newman,CRM,7/2/2021,purchase
"$1,001 - $15,000",Salesforce Inc,FALSE,7/8/2022,2022,UT03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021342.pdf,Hon. John Curtis,CRM,6/28/2022,purchase
"$1,001 - $15,000",Salesforce.com,FALSE,4/1/2022,2022,OR03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,Hon. Earl Blumenauer,CRM,3/14/2022,sale_full
"$1,001 - $15,000",Salesforce.com,FALSE,12/15/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017860.pdf,Hon. Gilbert Cisneros,CRM,11/19/2020,sale_partial
"$1,001 - $15,000","Salesforce.com  - Stock purchased in error, sold once alerted",FALSE,4/1/2022,2022,OR03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,Hon. Earl Blumenauer,CRM,2/24/2022,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,1/7/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017973.pdf,Hon. Josh Gottheimer,CRM,12/11/2020,sale_full
"$15,001 - $50,000",Salesforce.com Inc,FALSE,9/8/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019443.pdf,Hon. Marie Newman,CRM,8/20/2021,sale_full
"$1,001 - $15,000",Salesforce.com Inc,FALSE,4/9/2020,2020,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016299.pdf,Hon. John Curtis,CRM,3/27/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,2/9/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018160.pdf,Hon. Josh Gottheimer,CRM,1/11/2021,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,3/10/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016182.pdf,Hon. Gilbert Cisneros,CRM,2/24/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,3/10/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Hon. Josh Gottheimer,CRM,2/12/2021,sale_full
"$15,001 - $50,000",Salesforce.com Inc,FALSE,10/9/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017490.pdf,Hon. Dean Phillips,CRM,9/23/2020,purchase
"$1,000,001 - $5,000,000",Salesforce.com Inc,FALSE,7/20/2020,2020,CA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016961.pdf,Hon. Nancy Pelosi,CRM,6/18/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,7/6/2021,2021,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019020.pdf,Hon. John Curtis,CRM,6/22/2021,sale_full
"$1,001 - $15,000",Salesforce.com Inc,FALSE,5/3/2021,2021,TX17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018672.pdf,Hon. Pete Sessions,CRM,4/19/2021,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,9/4/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017306.pdf,Hon. Alan S. Lowenthal,CRM,8/24/2020,sale_partial
"$1,001 - $15,000",Salesforce.com Inc,FALSE,9/4/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017308.pdf,Hon. Alan S. Lowenthal,CRM,8/24/2020,sale_partial
"$1,001 -",Salesforce.com Inc,FALSE,9/4/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017310.pdf,Hon. Alan S. Lowenthal,CRM,8/24/2020,sale_partial
"$1,001 - $15,000",Salesforce.com Inc,FALSE,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016764.pdf,Hon. Alan S. Lowenthal,CRM,6/4/2020,purchase
"$15,001 - $50,000",Salesforce.com Inc,FALSE,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016765.pdf,Hon. Alan S. Lowenthal,CRM,6/4/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016767.pdf,Hon. Alan S. Lowenthal,CRM,6/4/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,8/7/2020,2020,SC04,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017111.pdf,Hon. William R. Timmons,CRM,6/29/2020,sale_full
"$1,001 - $15,000",Salesforce.com Inc,FALSE,8/7/2020,2020,SC04,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017111.pdf,Hon. William R. Timmons,CRM,5/28/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,5/12/2021,2021,GA14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018727.pdf,Hon. Marjorie Taylor Greene,CRM,4/16/2021,purchase
"$1,001 - $15,000",Salesforce.com Inc,TRUE,10/14/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,Hon. Gilbert Cisneros,CRM,9/15/2020,sale_partial
"$1,001 - $15,000",Salesforce.com Inc,FALSE,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Hon. Kevin Hern,CRM,7/27/2020,purchase
"$15,001 - $50,000",Salesforce.com Inc,FALSE,12/8/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019971.pdf,Hon. Marie Newman,CRM,11/24/2021,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,12/3/2020,2020,PA03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,Hon. Dwight Evans,CRM,10/29/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,TRUE,7/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,Hon. Josh Gottheimer,CRM,6/5/2020,sale_full
"$15,001 - $50,000",Salesforce.com Inc,FALSE,2/13/2021,2021,IL03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,None Marie Newman,CRM,1/22/2021,sale_full
"$1,001 - $15,000",Salesforce.com Inc,FALSE,7/2/2021,2021,TX04,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018998.pdf,Hon. Patrick Fallon,CRM,5/27/2021,sale_full
"$15,001 - $50,000",Salesforce.com Inc,FALSE,1/9/2021,2021,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017991.pdf,Hon. Dean Phillips,CRM,12/18/2020,sale_partial
"$1,001 - $15,000",Salesforce.com Inc,FALSE,5/20/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016588.pdf,Hon. Earl Blumenauer,CRM,4/9/2020,purchase
"$1,001 - $15,000",Salesforce.com Inc,FALSE,10/13/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017476.pdf,Hon. Josh Gottheimer,CRM,9/25/2020,purchase
"$15,001 - $50,000",Salesforce.com Inc,FALSE,7/9/2021,2021,IL03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019052.pdf,Hon. Marie Newman,CRM,6/18/2021,sale_full
"$500,001 - $1,000,000",Salesforce.com Inc - 100 CALL options with strike $210 expiry 1/20/23,FALSE,12/29/2021,2021,CA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,Hon. Nancy Pelosi,CRM,12/20/2021,purchase
"$100,001 - $250,000",Salesforce.com Inc - 30 CALL options with strike $210 expiry 1/20/23,FALSE,12/29/2021,2021,CA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,Hon. Nancy Pelosi,CRM,12/20/2021,purchase
"$100,001 - $250,000",Salient MLP Fund,TRUE,1/9/2020,2020,TX17,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013885.pdf,Hon. Bill Flores,--,12/31/2019,sale_full
"$15,001 - $50,000",Salisbury Twp PA Sch 2.375% 04/01/2025,FALSE,10/30/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019648.pdf,Hon. Donald Sternoff Honorable Beyer,--,10/5/2021,sale_full
"$1,001 - $15,000",San Antonio TEX  (Decendent Trust),FALSE,3/12/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Hon. Rohit Khanna,--,2/19/2021,purchase
"$50,001 - $100,000",San Antonio TX 0.00001% 8/15/28,FALSE,9/9/2022,2022,NY27,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021667.pdf,Hon. Christopher L. Jacobs,--,7/13/2022,purchase
"$15,001 - $50,000",San Antonio Tx WTR Revenue 5% 05/15/2033 DD 07/13/2021,FALSE,9/3/2021,2021,NY27,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,Hon. Christopher L. Jacobs,--,6/23/2021,purchase
"$50,001 - $100,000",San Bruno CA Wtr Util,FALSE,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Hon. Scott H. Peters,--,2/10/2021,sale_full
"$50,001 - $100,000",San Diego CA Trans Rev LTX,FALSE,5/12/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018716.pdf,Hon. Scott H. Peters,--,4/1/2021,sale_full
"$100,001 - $250,000",San Diego CA Wtr Util,FALSE,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Hon. Scott H. Peters,--,2/11/2021,purchase
"$100,001 - $250,000",San Diego CA Wtr Util,FALSE,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Hon. Scott H. Peters,--,2/16/2021,sale_full
"$100,001 - $250,000",San Diego CO CA RGL Transn Rev Sub LTD BDS 5% Due 04/01/2045,FALSE,7/2/2021,2021,CA53,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018865.pdf,Hon. Sara Jacobs,--,5/3/2021,sale_full
"$100,001 - $250,000",San Diego CO CA RGL Transn Rev Sub Ltf BDS 5% Due 04/01/2045,FALSE,5/28/2021,2021,CA53,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018720.pdf,Hon. Sara Jacobs,--,4/21/2021,purchase
"$500,001 - $1,000,000","San Diego, Ca CCD Coll Educ",FALSE,4/14/2020,2020,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016400.pdf,Hon. Scott H. Peters,--,3/30/2020,purchase
"$250,001 - $500,000",San Francisco CA BART,FALSE,6/19/2022,2022,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021202.pdf,Hon. Scott H. Peters,--,5/26/2022,purchase
"$100,001 - $250,000",San Francisco CA BART Dist Election of LT GO 5% due 8/1/2035,FALSE,7/2/2021,2021,CA53,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018865.pdf,Hon. Sara Jacobs,--,5/3/2021,sale_full
"$100,001 - $250,000",San Francisco CA City/Cnty Impt,FALSE,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Hon. Scott H. Peters,--,2/10/2021,sale_full
"$100,001 - $250,000",San Francisco CA City/Cnty Impt,FALSE,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Hon. Scott H. Peters,--,2/16/2021,sale_full
"$100,001 - $250,000",San Francisco CA FINL SCH,FALSE,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Hon. Scott H. Peters,--,2/16/2021,sale_full
"$100,001 - $250,000",San Francisco CA IMP SCH,FALSE,6/19/2022,2022,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021202.pdf,Hon. Scott H. Peters,--,5/26/2022,purchase
"$250,001 - $500,000",San Francisco CA IMPT SCH,FALSE,6/19/2022,2022,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021202.pdf,Hon. Scott H. Peters,--,5/26/2022,purchase
"$500,001 - $1,000,000",San Francisco CA Rev. Bonds,FALSE,12/6/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019960.pdf,Hon. Scott H. Peters,--,11/1/2021,sale_full
"$100,001 - $250,000",San Francisco CA Sewer Util,FALSE,8/16/2022,2022,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021506.pdf,Hon. Scott H. Peters,--,7/6/2022,purchase
"$500,001 - $1,000,000",San Francisco CA Sewer Util,FALSE,8/16/2022,2022,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021506.pdf,Hon. Scott H. Peters,--,7/6/2022,purchase
"$1,001 - $15,000",San Francisco Calif City,FALSE,6/19/2022,2022,CA47,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021240.pdf,Hon. Alan S. Lowenthal,--,5/18/2022,purchase
"$1,001 - $15,000",San Francisco Calif City & City Bonds - 5% 06/15/2023,FALSE,5/2/2022,2022,CA47,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020920.pdf,Hon. Alan S. Lowenthal,--,4/27/2022,purchase
"$500,001 - $1,000,000",San Francisco County Ca EXCISE TaX,FALSE,2/17/2020,2020,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015024.pdf,Hon. Scott H. Peters,--,1/27/2020,sale_full
"$50,001 - $100,000","San Francisco, CA City/Cty Impt",FALSE,11/12/2020,2020,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017661.pdf,Hon. Scott H. Peters,--,10/1/2020,sale_full
"$100,001 - $250,000","San Francisco, CA FINL SCH",FALSE,10/13/2020,2020,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017509.pdf,Hon. Scott H. Peters,--,9/10/2020,purchase
"$250,001 - $500,000",SAN JOAQUIN CNTY CA TRANSN AUTH SALES TAX (U.S. Trust Holdings),TRUE,1/11/2021,2021,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017992.pdf,Hon. Gilbert Cisneros,--,12/4/2020,sale_full
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/25/2022,purchase
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/11/2022,purchase
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/19/2022,purchase
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/23/2022,purchase
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/24/2022,purchase
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/26/2022,purchase
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/29/2022,purchase
"$1,001 - $15,000",San Juan Basin Royalty Trust,FALSE,9/8/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021630.pdf,Hon. Virginia Foxx,SJT,8/31/2022,purchase
"$100,001 - $250,000",San Marcos CA Uni Schl Dis GO ref bonds 5% due 8/1/2036,FALSE,7/2/2021,2021,CA53,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018865.pdf,Hon. Sara Jacobs,--,5/3/2021,sale_full
"$100,001 - $250,000",San Mateo CA UHSD IMPT SCH,FALSE,6/19/2022,2022,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021202.pdf,Hon. Scott H. Peters,--,5/19/2022,purchase
"$1,001 - $15,000",SANGAMON LOGAN & MENARD CNTYS ILL CMNTY UNIT SCH DIST NO 015 GO BDS 2020A 4.000% 12/01/34,FALSE,6/16/2020,2020,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016693.pdf,Hon. John Curtis,--,6/5/2020,purchase
"$15,001 - $50,000",Sanmina Corporation,TRUE,1/20/2020,2020,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014938.pdf,Hon. Mo Brooks,SANM,1/15/2020,sale_full
"$15,001 - $50,000",Sanofi - ADR Shares,FALSE,7/6/2022,2022,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021335.pdf,Hon. Earl Blumenauer,SNY,5/27/2022,purchase
"$1,001 - $15,000",Sanofi - American Depositary Shares,FALSE,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Hon. Greg Gianforte,SNY,3/19/2020,purchase
"$250,001 - $500,000",SANTA CLARA Ca UNIFIED SCHOOL DISTRICT,FALSE,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Hon. Gilbert Cisneros,--,3/13/2020,sale_full
"$100,001 - $250,000",Santa Clara CA USD Impt Sch,FALSE,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Hon. Scott H. Peters,--,2/16/2021,sale_full
"$1,001 - $15,000",SANTA CRUZ CNTY ARIZ UNI SCH DIST No 35 IMPT BDS PRoJ oF 2019 2020 A 5.000% 07/01/22 B/E DTD,FALSE,5/4/2020,2020,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,Hon. John Curtis,--,4/17/2020,purchase
"$1,001 - $15,000",Santander Consumer USA Holdings,TRUE,3/16/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018311.pdf,Mr. Peter Meijer,SC,2/16/2021,sale_full
"$15,001 - $50,000",SAP SE ADS,TRUE,3/16/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018311.pdf,Mr. Peter Meijer,SAP,2/17/2021,sale_full
"$1,001 - $15,000",SAP SE ADS,FALSE,12/7/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017821.pdf,Hon. Earl Blumenauer,SAP,11/12/2020,purchase
"$1,001 - $15,000",SAP SE ADS,TRUE,2/23/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018188.pdf,Mr. Peter Meijer,SAP,1/28/2021,sale_partial
"$1,001 - $15,000",SAP SE ADS,FALSE,2/23/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018188.pdf,Mr. Peter Meijer,SAP,1/26/2021,purchase
"$1,001 - $15,000",SAP SE ADS,FALSE,4/1/2022,2022,OR03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,Hon. Earl Blumenauer,SAP,3/14/2022,sale_full
"$1,001 - $15,000",SAP SE ADS,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,SAP,2/15/2019,purchase
"$1,001 - $15,000",SAP SE ADS,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,SAP,4/11/2019,purchase
"$15,001 - $50,000",SAP SE ADS,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,SAP,6/24/2019,sale_full
"$1,001 - $15,000",SAP SE ADS,FALSE,10/14/2021,2021,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019623.pdf,Hon. Katherine M. Clark,SAP,9/16/2021,sale_partial
"$1,001 - $15,000",SAP SE ADS,FALSE,12/28/2020,2020,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,Hon. Katherine M. Clark,SAP,11/5/2020,purchase
"$1,001 - $15,000",SAP SE ADS,FALSE,12/28/2020,2020,MA05,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,Hon. Katherine M. Clark,SAP,11/5/2020,purchase
