name,duration,playcount,listeners,mbid,url,artist,mbid,url
Bring Me Down,0,1100674,142919,,https://www.last.fm/music/Wallows/_/Pictures+of+Girls,Wallows,,https://www.last.fm/music/Wallows
Do Not Fire!,0,1105123,140013,,https://www.last.fm/music/One+Direction/_/Love+You+Goodbye,One Direction,3fedf601-0039-4ba4-af53-7b6d1ff5b69a,https://www.last.fm/music/One+Direction
Gazzillion Ear,0,1123508,103807,,https://www.last.fm/music/xxxtentacion/_/A+GHETTO+CHRISTMAS+CAROL,xxxtentacion,,https://www.last.fm/music/xxxtentacion
renee,0,1421102,106042,,https://www.last.fm/music/(G)I-DLE/_/Uh-Oh,(G)I-DLE,,https://www.last.fm/music/(G)I-DLE
All About That Bass,0,590501,70518,,https://www.last.fm/music/Rammstein/_/Zick+Zack,Rammstein,b2d122f9-eadb-4930-a196-8f221eeb0c66,https://www.last.fm/music/Rammstein
Krystle - URL Cyber Palace Mix,0,1227570,168146,,https://www.last.fm/music/Melanie+Martinez/_/Milk+and+Cookies,Melanie Martinez,0df563ec-1a79-486e-a46d-5b9862a40311,https://www.last.fm/music/Melanie+Martinez
The Fear of Losing This,0,1101896,136701,,https://www.last.fm/music/Mac+Miller/_/100+Grandkids,Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,https://www.last.fm/music/Mac+Miller
Uh Uh (Feat. Playboi Carti),0,1199066,190109,,https://www.last.fm/music/Billie+Eilish/_/Lo+Vas+A+Olvidar+(with+ROSAL%C3%8DA),Billie Eilish,,https://www.last.fm/music/Billie+Eilish
122 Days,0,953183,105559,,https://www.last.fm/music/Aventura/_/Volv%C3%AD,Aventura,5f2cb99a-7e59-429f-a44d-3a880edccfb1,https://www.last.fm/music/Aventura
LUMINOUS,0,1787706,88310,,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/Wishlist,TOMORROW X TOGETHER,,https://www.last.fm/music/TOMORROW+X+TOGETHER
Recess,0,1277459,107544,,https://www.last.fm/music/BTS/_/Embarrassed,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,https://www.last.fm/music/BTS
Shadows of Tomorrow,0,2158638,204520,,https://www.last.fm/music/Katy+Perry/_/bOn+aPp%C3%A9tIT,Katy Perry,122d63fc-8671-43e4-9752-34e846d62a9c,https://www.last.fm/music/Katy+Perry
Want You Bad,0,121972,15443,,https://www.last.fm/music/Lorna+Shore/_/Pain+Remains+I:+Dancing+Like+Flames,Lorna Shore,e86fc1f5-d632-44b2-8aea-38f83aadffe8,https://www.last.fm/music/Lorna+Shore
"With You All the Time - (from ""Don't Worry Darling"")",134,1101531,237947,f48d985c-0e95-45d6-baaa-7a097cdfe051,https://www.last.fm/music/Pixies/_/Ana,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,https://www.last.fm/music/Pixies
Supermarket Flowers,0,372257,41987,,https://www.last.fm/music/Cochise/_/TURN+IT+UP,Cochise,f0340cd2-9eb5-4399-b18c-08afacd1f4b3,https://www.last.fm/music/Cochise
Death by Glamour,0,32406,16184,,https://www.last.fm/music/The+Kinks/_/Lola+-+2020+Stereo+Remaster,The Kinks,f53888c9-8bdc-4cc3-b2ab-ddab6bc5afb7,https://www.last.fm/music/The+Kinks
Pet Sematary,241,1415567,252232,27c5dfec-8063-4d38-99ac-292431272324,https://www.last.fm/music/Siouxsie+and+the+Banshees/_/Cities+in+Dust,Siouxsie and the Banshees,78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2,https://www.last.fm/music/Siouxsie+and+the+Banshees
Strawberry Peels (feat. Young Thug & Gunna),0,926746,168414,,https://www.last.fm/music/Eric+Prydz/_/Call+On+Me+-+Radio+Mix,Eric Prydz,35dac7d2-0b1f-470f-9a5a-c53c8821f6d6,https://www.last.fm/music/Eric+Prydz
A Mistake,376,3806169,688492,78646e0f-2abb-4266-976a-787c53ed99f1,https://www.last.fm/music/The+Velvet+Underground/_/Heroin,The Velvet Underground,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,https://www.last.fm/music/The+Velvet+Underground
Oh My!,222,3154114,615491,b6f2797c-4de2-418a-b935-24ad8fcd8251,https://www.last.fm/music/Radiohead/_/Sulk,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,https://www.last.fm/music/Radiohead
Marcy Me,0,1682748,134972,,https://www.last.fm/music/Twenty+One+Pilots/_/Choker,Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,https://www.last.fm/music/Twenty+One+Pilots
Operation Lifesaver aka Mint Test,271,1696735,286412,da9ce80f-59a0-408b-91e1-b0e7bbd05b95,https://www.last.fm/music/They+Might+Be+Giants/_/Istanbul+(Not+Constantinople),They Might Be Giants,183d6ef6-e161-47ff-9085-063c8b897e97,https://www.last.fm/music/They+Might+Be+Giants
In Your Eyes (with Doja Cat) - Remix,280,2042756,433731,64cc6006-e1f4-4528-9789-5162c0c82e50,https://www.last.fm/music/Radiohead/_/Blow+Out,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,https://www.last.fm/music/Radiohead
Judith,0,1300392,84900,,https://www.last.fm/music/aespa/_/I%27ll+Make+You+Cry,aespa,,https://www.last.fm/music/aespa
Famous Prophets (Stars),0,592492,96337,,https://www.last.fm/music/The+Smiths/_/Girl+Afraid+-+2011+Remaster,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,https://www.last.fm/music/The+Smiths
cinderella's dead,252,911843,87479,f62ae39d-b7fc-4b66-a2dd-0cac62f45d65,https://www.last.fm/music/Pierce+The+Veil/_/I%27m+Low+on+Gas+and+You+Need+a+Jacket,Pierce The Veil,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,https://www.last.fm/music/Pierce+The+Veil
Deeper,0,1045294,175892,,https://www.last.fm/music/Flying+Lotus/_/Never+Catch+Me,Flying Lotus,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,https://www.last.fm/music/Flying+Lotus
Come Back Baby,0,836009,143906,,https://www.last.fm/music/Blood+Orange/_/Orlando,Blood Orange,e43daa78-3cf3-4cf9-bc27-af4d4e675a02,https://www.last.fm/music/Blood+Orange
Pictures of Me,0,645698,55965,,https://www.last.fm/music/LE+SSERAFIM/_/The+World+Is+My+Oyster,LE SSERAFIM,,https://www.last.fm/music/LE+SSERAFIM
Guns and Ships,0,1125772,125409,,https://www.last.fm/music/Melanie+Martinez/_/Drama+Club,Melanie Martinez,0df563ec-1a79-486e-a46d-5b9862a40311,https://www.last.fm/music/Melanie+Martinez
Foolish,0,1312472,96174,,https://www.last.fm/music/BTS/_/Outro:+Do+You+Think+It+Makes+Sense%3F,BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,https://www.last.fm/music/BTS
Crazier,0,1147092,74322,,https://www.last.fm/music/ericdoa/_/fantasize,ericdoa,,https://www.last.fm/music/ericdoa
Verdansk,0,921754,144680,,https://www.last.fm/music/Ed+Sheeran/_/Overpass+Graffiti,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,https://www.last.fm/music/Ed+Sheeran
Screwface Capital,0,299018,34198,,https://www.last.fm/music/$uicideboy$/_/$uicideboy$+Were+Better+In+2015,$uicideboy$,,https://www.last.fm/music/$uicideboy$
Three Man Weave,272,5494394,682572,36ca3827-fb03-4eeb-9379-29573f66d45a,https://www.last.fm/music/Metallica/_/Battery,Metallica,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,https://www.last.fm/music/Metallica
When I'm Small,0,585323,97881,,https://www.last.fm/music/Joe+Hisaishi/_/One+Summer+Day,Joe Hisaishi,a7e7b49b-2546-4c6e-b11a-ea3c4326e296,https://www.last.fm/music/Joe+Hisaishi
Smoke Slow,0,985364,94348,,https://www.last.fm/music/$uicideboy$/_/All+Dogs+Go+To+Heaven,$uicideboy$,,https://www.last.fm/music/$uicideboy$
Phoenix,0,427187,72678,,https://www.last.fm/music/Florence+%252B+the+Machine/_/Girls+Against+God,Florence + the Machine,5fee3020-513b-48c2-b1f7-4681b01db0c6,https://www.last.fm/music/Florence+%252B+the+Machine
Vaudeville Villain,0,1360868,137272,,https://www.last.fm/music/ZICO/_/Any+song,ZICO,f2215143-d7db-4cf0-9cd4-b0040eb63cbd,https://www.last.fm/music/ZICO
Long Gone,0,1125003,120634,,https://www.last.fm/music/Denzel+Curry/_/SIRENS+%7C+Z1RENZ+%5BFEAT.+J.I.D+%7C+J.1.D%5D,Denzel Curry,5f95440d-7737-4a36-9bcf-c05337f7129b,https://www.last.fm/music/Denzel+Curry
HELLEVATOR,342,6140188,645944,0d676598-d8b4-4ad1-95d2-97eb724734bc,https://www.last.fm/music/Animal+Collective/_/My+Girls,Animal Collective,0c751690-c784-4a4f-b1e4-c1de27d47581,https://www.last.fm/music/Animal+Collective
Oh! You Pretty Things - 2015 Remaster,156,1455356,244944,5ddfe88c-9283-4cd0-ba1c-3a802f820ee3,https://www.last.fm/music/Skeeter+Davis/_/The+End+Of+The+World,Skeeter Davis,fd8f6b23-480c-4605-8152-51a5e8a39dfb,https://www.last.fm/music/Skeeter+Davis
Never Be Me,0,1153696,100014,,https://www.last.fm/music/LIL+PEEP/_/crybaby,LIL PEEP,,https://www.last.fm/music/LIL+PEEP
Me And Julio Down By The Schoolyard,0,2411985,156139,,https://www.last.fm/music/Camila+Cabello/_/Shameless,Camila Cabello,,https://www.last.fm/music/Camila+Cabello
I'm Not Cool,210,2597950,314974,4f293b7b-c8ad-466a-90e3-e7cb6958d86b,https://www.last.fm/music/Hollywood+Undead/_/Everywhere+I+Go,Hollywood Undead,321fdfbb-426b-43f7-8295-fa9aca6348d9,https://www.last.fm/music/Hollywood+Undead
Eugene,203,2544579,511001,2733c3bf-12c1-40c6-9723-3ae216d5cbc6,https://www.last.fm/music/Madness/_/Our+House,Madness,5f58803e-8c4c-478e-8b51-477f38483ede,https://www.last.fm/music/Madness
I Heard It Through the Grapevine,0,1313453,173951,,https://www.last.fm/music/Au%2FRa/_/Panic+Room,Au/Ra,,https://www.last.fm/music/Au%2FRa
Compensating (feat. Young Thug),416,1455606,240622,,https://www.last.fm/music/Gigi+D%27Agostino/_/L%27Amour+Toujours,"Agostino"", ",", ",}
55 Lifestyle,0,755581,107782,,https://www.last.fm/music/Wallows/_/Drunk+on+Halloween,Wallows,,https://www.last.fm/music/Wallows
Lilac Wine,0,1286417,88507,,https://www.last.fm/music/Loona/_/favOriTe,Loona,cb525a30-b590-448f-b94d-fab86e0e8756,https://www.last.fm/music/Loona
Girl,98,1485420,343297,cacf7520-b775-4833-a276-5129e8b53c29,https://www.last.fm/music/Corona/_/The+Rhythm+of+the+Night,Corona,405be96c-19e8-4d47-a022-e6f7987d2a87,https://www.last.fm/music/Corona
Meet Me in the Woods,222,219490,62960,4f54ae44-ad5a-4f59-8bec-9fa7d99aaf05,"https://www.last.fm/music/Mac+Miller/_/I+Love+Life,+Thank+You",Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,https://www.last.fm/music/Mac+Miller
Cyber Stockholm Syndrome,0,1116458,128782,,https://www.last.fm/music/NAV/_/Wanted+You+(feat.+Lil+Uzi+Vert),NAV,8cc34dfe-aa43-4245-bc3b-8b09bc76df65,https://www.last.fm/music/NAV
Fun Tonight - Pabllo Vittar Remix,0,83178,20445,,https://www.last.fm/music/Mura+Masa/_/e-motions+(with+Erika+de+Casier),Mura Masa,,https://www.last.fm/music/Mura+Masa
Alone Again (Naturally),0,1329590,168100,,https://www.last.fm/music/Lorde/_/The+Man+with+the+Axe,Lorde,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,https://www.last.fm/music/Lorde
Don't Take The Money,212,3328612,691601,7276155b-a01b-42a9-9d31-eb0c317d07b8,https://www.last.fm/music/Alicia+Keys/_/Fallin%27,Alicia Keys,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,https://www.last.fm/music/Alicia+Keys
Pac-Man (feat. Schoolboy Q),0,1704474,167715,,https://www.last.fm/music/Earl+Sweatshirt/_/December+24,Earl Sweatshirt,8b22acd6-20e6-4463-a75c-c14b5cfdb666,https://www.last.fm/music/Earl+Sweatshirt
Heroes (We Could Be),0,1886360,99374,,https://www.last.fm/music/IZ%2AONE/_/Violeta,IZ*ONE,,https://www.last.fm/music/IZ%2AONE
Seven Wonders - 2017 Remaster,0,999882,50927,,https://www.last.fm/music/Seventeen/_/Crush,Seventeen,7d35e85a-8f73-4481-9c2b-24e142ed2307,https://www.last.fm/music/Seventeen
That Way - Bonus Track,0,133316,36375,,https://www.last.fm/music/Danger+Mouse/_/Sometimes,Danger Mouse,4b356f05-bcc2-4544-925b-fd9a1bf708be,https://www.last.fm/music/Danger+Mouse
Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),0,2421466,377130,a35f3cce-bc70-4cb8-a992-fd13219c6913,https://www.last.fm/music/My+Bloody+Valentine/_/Blown+a+Wish,My Bloody Valentine,8ca01f46-53ac-4af2-8516-55a909c0905e,https://www.last.fm/music/My+Bloody+Valentine
Ponyboy,229,2112202,455637,35239a6b-54e4-4b01-8d39-336330bd2b2c,https://www.last.fm/music/The+Pointer+Sisters/_/I%27m+So+Excited,The Pointer Sisters,81bac815-97c5-4723-8f0b-4d8edfad1010,https://www.last.fm/music/The+Pointer+Sisters
Aries (feat. Peter Hook and Georgia),0,1551708,80191,,https://www.last.fm/music/Seventeen/_/HOME;RUN,Seventeen,7d35e85a-8f73-4481-9c2b-24e142ed2307,https://www.last.fm/music/Seventeen
You and Me,0,826253,128615,,https://www.last.fm/music/omar+apollo/_/Ugotme,omar apollo,,https://www.last.fm/music/omar+apollo
Get Low,0,441843,66498,,https://www.last.fm/music/bliss3three/_/C3L3STIAL_CITY,bliss3three,,https://www.last.fm/music/bliss3three
Una Vez,0,1269158,171784,,https://www.last.fm/music/Fisher/_/Losing+It,Fisher,ea04c3a6-202e-4ca6-af56-53e09fd98fd2,https://www.last.fm/music/Fisher
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),263,3130821,631067,b41903dc-0bc5-4498-bc44-7b9658b36983,https://www.last.fm/music/Soundgarden/_/Spoonman,Soundgarden,153c9281-268f-4cf3-8938-f5a4593e5df4,https://www.last.fm/music/Soundgarden
Egoist (Olivia Hye),0,1600391,153443,,https://www.last.fm/music/5+Seconds+of+Summer/_/Want+You+Back,5 Seconds of Summer,830e5c4e-6b7d-431d-86ab-00c751281dc5,https://www.last.fm/music/5+Seconds+of+Summer
Test & Recognise - Flume Re-work,0,888644,70201,,https://www.last.fm/music/YoungBoy+Never+Broke+Again/_/Nevada,YoungBoy Never Broke Again,,https://www.last.fm/music/YoungBoy+Never+Broke+Again
All Day and All of the Night,0,1256096,48557,,https://www.last.fm/music/LoveJoy/_/The+Fall,LoveJoy,847d09f5-d204-443b-8dab-013ded15cac8,https://www.last.fm/music/LoveJoy
Ode to My Family,0,508141,62655,,https://www.last.fm/music/Bad+Bunny/_/Diles,Bad Bunny,,https://www.last.fm/music/Bad+Bunny
Fake You Out,0,1858052,161833,,https://www.last.fm/music/Twenty+One+Pilots/_/Levitate,Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,https://www.last.fm/music/Twenty+One+Pilots
Don’t Get the Deal,0,1021831,92718,,https://www.last.fm/music/Night+Lovell/_/Joan+of+Arc,Night Lovell,,https://www.last.fm/music/Night+Lovell
Fitzpleasure,229,3871896,779876,f79daa5e-448f-427b-b881-a897a0a79326,https://www.last.fm/music/Rihanna/_/Unfaithful,Rihanna,db36a76f-4cdf-43ac-8cd0-5e48092d2bae,https://www.last.fm/music/Rihanna
main thing,0,465047,68334,,https://www.last.fm/music/Magdalena+Bay/_/Dawning+Of+The+Season,Magdalena Bay,,https://www.last.fm/music/Magdalena+Bay
"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato",0,3779561,369740,,https://www.last.fm/music/Beyonc%C3%A9/_/XO,Beyoncé,859d0860-d480-4efd-970c-c05d5f1776b8,https://www.last.fm/music/Beyonc%C3%A9
THANK YU :),0,1301758,100855,,https://www.last.fm/music/SunMi/_/You+can%27t+sit+with+us,SunMi,716a8be4-6f58-4e64-a1e6-fb3017f21bf6,https://www.last.fm/music/SunMi
Gimmie Love,0,1170181,155586,,https://www.last.fm/music/Machine+Gun+Kelly/_/Bad+Things+(with+Camila+Cabello),Machine Gun Kelly,f6af669a-56ea-448a-a044-de76181ada33,https://www.last.fm/music/Machine+Gun+Kelly
Nancy From Now On,201,5280394,662636,d6461b2c-b66b-422d-affa-06330e838846,https://www.last.fm/music/Lily+Allen/_/Not+Fair,Lily Allen,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,https://www.last.fm/music/Lily+Allen
A Letter To Elise,303,758051,95418,2d80da36-6ae3-4e7c-8e2c-b400d9882577,https://www.last.fm/music/Azealia+Banks/_/Count+Contessa,Azealia Banks,0c3505e7-d884-43cf-9028-d318607190a4,https://www.last.fm/music/Azealia+Banks
Venus Fly,265,8406690,1016171,f3ced610-2eec-477a-a184-ce880214879b,https://www.last.fm/music/Death+Cab+for+Cutie/_/Soul+Meets+Body,Death Cab for Cutie,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,https://www.last.fm/music/Death+Cab+for+Cutie
Lovin’ Me (feat. Phoebe Bridgers),193,399112,52747,c6795475-06d3-4483-aa8a-4f19b607fdb3,https://www.last.fm/music/Lamp/_/%E4%BA%8C%E5%8D%81%E6%AD%B3%E3%81%AE%E6%81%8B,Lamp,8bff8d1d-2e87-4b97-9909-2bd3404e92b9,https://www.last.fm/music/Lamp
Lonesome Town,0,2024064,157092,,https://www.last.fm/music/Little+Mix/_/Wasabi,Little Mix,38f59974-2f4d-4bfa-b2e3-d2696de1b675,https://www.last.fm/music/Little+Mix
Supersonic - Remastered,0,1179085,76391,,https://www.last.fm/music/SoFaygo/_/Off+The+Map,SoFaygo,,https://www.last.fm/music/SoFaygo
5 Grand at 8 to 1,0,723771,71473,,https://www.last.fm/music/Diplo/_/Wish+(feat.+Trippie+Redd),Diplo,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,https://www.last.fm/music/Diplo
Sunny,0,1565729,160166,,https://www.last.fm/music/Ariana+Grande/_/Leave+Me+Lonely,Ariana Grande,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,https://www.last.fm/music/Ariana+Grande
Wish you were here - 2011 remaster,246,2173533,306788,545d5d8a-b0b4-431f-9f14-d37cc08c280c,https://www.last.fm/music/Taylor+Swift/_/Everything+Has+Changed,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,https://www.last.fm/music/Taylor+Swift
Daddy Cool,0,646240,96112,,https://www.last.fm/music/Denzel+Curry/_/Sanjuro+%5BFeat.+454%5D,Denzel Curry,5f95440d-7737-4a36-9bcf-c05337f7129b,https://www.last.fm/music/Denzel+Curry
Disco 2000,0,1331939,166124,,https://www.last.fm/music/Lorde/_/Dominoes,Lorde,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,https://www.last.fm/music/Lorde
Pink Maggit,0,1399789,108198,,https://www.last.fm/music/Juice+WRLD/_/Can%27t+Die,Juice WRLD,,https://www.last.fm/music/Juice+WRLD
We Not Humping - Remix,0,713887,87929,,https://www.last.fm/music/Chase+Atlantic/_/Falling,Chase Atlantic,,https://www.last.fm/music/Chase+Atlantic
So Happy I Could Die,201,3964083,657653,c8200a2c-fbae-4c01-be04-94818a069364,https://www.last.fm/music/LMFAO/_/Sexy+and+I+Know+It,LMFAO,ed5d9086-e8cd-473a-b96c-d81ad6c98f0d,https://www.last.fm/music/LMFAO
1000 Rounds,0,751930,113615,,https://www.last.fm/music/Slow+Pulp/_/High,Slow Pulp,,https://www.last.fm/music/Slow+Pulp
"I'm the One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",0,290279,36050,,https://www.last.fm/music/Polim%C3%A1+Westcoast/_/ULTRA+SOLO+REMIX,Polimá Westcoast,,https://www.last.fm/music/Polim%C3%A1+Westcoast
Le château,0,1606798,225254,,https://www.last.fm/music/Tame+Impala/_/Patience,Tame Impala,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,https://www.last.fm/music/Tame+Impala
One In A Billion,0,825798,152681,,https://www.last.fm/music/Talk+Talk/_/It%27s+My+Life+-+1997+Remaster,Talk Talk,a74f43e4-50c4-4b19-a2ce-c05ce9bccb03,https://www.last.fm/music/Talk+Talk
Oceanic Feeling,220,2614029,446823,6018760e-e8e5-4041-8ab7-22b17b8e90b0,https://www.last.fm/music/JoJo/_/Too+Little+Too+Late,JoJo,ed29398b-bbf3-42a0-8eff-8631509c271d,https://www.last.fm/music/JoJo
Back 2 Da Basics,0,715291,153189,,https://www.last.fm/music/Jennifer+Lopez/_/Jenny+from+the+Block+(feat.+Jadakiss+&+Styles+P.)+-+Track+Masters+Remix,Jennifer Lopez,f0602f55-1770-483d-89bd-4bae0d0ac086,https://www.last.fm/music/Jennifer+Lopez
"It's Been a Long, Long Time",0,178361,34084,,https://www.last.fm/music/Loco/_/Somebody%21,Loco,a63f928a-bea6-4aba-a76d-9043270fe770,https://www.last.fm/music/Loco
BTS Cypher PT.3 : KILLER (Feat. Supreme Boi),0,1814327,191916,,https://www.last.fm/music/Beyonc%C3%A9/_/Don%27t+Hurt+Yourself+(Feat.+Jack+White),Beyoncé,859d0860-d480-4efd-970c-c05d5f1776b8,https://www.last.fm/music/Beyonc%C3%A9
War,167,736560,105738,515bc443-880d-421e-9c77-ba1e589bf0cc,https://www.last.fm/music/Los+Abuelos+de+la+Nada/_/Mil+Horas,Los Abuelos de la Nada,4a8caef2-56e4-4358-a66a-f2346bd7dfa5,https://www.last.fm/music/Los+Abuelos+de+la+Nada
Easy (with Kacey Musgraves feat. Mark Ronson),0,1536170,218812,,https://www.last.fm/music/Doja+Cat/_/Imagine,Doja Cat,5df62a88-cac9-490a-b62c-c7c88f4020f4,https://www.last.fm/music/Doja+Cat
The Big Gloom,0,1196697,127394,,https://www.last.fm/music/Eden/_/sex,Eden,f6337a40-e306-4d01-85cd-dd40be74dff5,https://www.last.fm/music/Eden
Desires (with Future),0,674411,91163,,https://www.last.fm/music/Travis+Scott/_/Mamacita+(feat.+Rich+Homie+Quan+&+Young+Thug),Travis Scott,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,https://www.last.fm/music/Travis+Scott
734,215,3421086,615783,d9632f53-33d2-43ea-abee-69770e5bfd01,https://www.last.fm/music/The+Doors/_/Soul+Kitchen,The Doors,9efff43b-3b29-4082-824e-bc82f646f93d,https://www.last.fm/music/The+Doors
"Nocturne No. 2 in E-flat major, Op. 9 No. 2",0,1142483,138031,,https://www.last.fm/music/SKI+MASK+THE+SLUMP+GOD/_/BabyWipe,SKI MASK THE SLUMP GOD,,https://www.last.fm/music/SKI+MASK+THE+SLUMP+GOD
Red Eyes,191,2466096,389206,f80a6fe8-bce3-4108-a731-83eede5318e6,https://www.last.fm/music/David+Guetta/_/When+Love+Takes+Over+(feat.+Kelly+Rowland),David Guetta,302bd7b9-d012-4360-897a-93b00c855680,https://www.last.fm/music/David+Guetta
Not Enough,0,951758,74893,,https://www.last.fm/music/TWICE/_/Espresso,TWICE,d594ff3d-d3ca-4d2e-bb6a-a7dada9af0c5,https://www.last.fm/music/TWICE
For My Hand (feat. Ed Sheeran),0,70589,19521,,https://www.last.fm/music/Mau+P/_/Drugs+From+Amsterdam,Mau P,,https://www.last.fm/music/Mau+P
Overdose,0,1156305,122023,,"https://www.last.fm/music/Kid+Cudi/_/Solo+Dolo,+Pt.+III",Kid Cudi,e0e1db18-f7ba-4dee-95ff-7ae8cf545460,https://www.last.fm/music/Kid+Cudi
Honestly?,0,638969,87202,,https://www.last.fm/music/Baby+Keem/_/BUSS+HER+UP,Baby Keem,,https://www.last.fm/music/Baby+Keem
Sinking,0,1562224,129351,,https://www.last.fm/music/Kali+Uchis/_/la+luz(F%C3%ADn),Kali Uchis,,https://www.last.fm/music/Kali+Uchis
The Party & the After Party,0,2169142,311115,e6c2bf6d-f14e-4d68-9654-633174aa45db,https://www.last.fm/music/Modest+Mouse/_/Dramamine,Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,https://www.last.fm/music/Modest+Mouse
Restless,0,1804843,248390,,https://www.last.fm/music/Maggie+Rogers/_/Alaska,Maggie Rogers,,https://www.last.fm/music/Maggie+Rogers
It Might Be Time,297,5596876,628157,a83b50f1-32ff-4c76-9f97-42a53747849e,https://www.last.fm/music/Placebo/_/Running+Up+That+Hill,Placebo,979a39b4-2df9-4767-a3ca-7940e8aff05a,https://www.last.fm/music/Placebo
All That Matters,200,2979956,594329,b54f79d8-f199-4d19-b8e9-7a56b62fe8ae,https://www.last.fm/music/Chumbawamba/_/Tubthumping,Chumbawamba,7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d,https://www.last.fm/music/Chumbawamba
Rodeo,183,2498680,365796,984deb15-92f3-4917-9929-c0e930dc8a54,https://www.last.fm/music/Kate+Bush/_/Hounds+of+Love,Kate Bush,4b585938-f271-45e2-b19a-91c634b5e396,https://www.last.fm/music/Kate+Bush
Blast Off,0,1511713,182563,,https://www.last.fm/music/Kid+Cudi/_/She+Knows+This,Kid Cudi,e0e1db18-f7ba-4dee-95ff-7ae8cf545460,https://www.last.fm/music/Kid+Cudi
My Friends (feat. Lil Durk),0,683170,88286,,https://www.last.fm/music/Jessica+Keenan+Wynn/_/Candy+Store,Jessica Keenan Wynn,,https://www.last.fm/music/Jessica+Keenan+Wynn
la luna enamorada,190,1823820,425772,cd4a9e48-e27e-4b10-b8fc-75c6a172e47e,https://www.last.fm/music/Wild+Cherry/_/Play+That+Funky+Music,Wild Cherry,da5ff827-174b-48d1-9a39-9fa290bb2925,https://www.last.fm/music/Wild+Cherry
Eye in the Sky,295,3673017,576296,9742a1dd-cd07-4159-9d08-a211caa0bbfd,https://www.last.fm/music/The+Fray/_/Look+After+You,The Fray,2ddd167f-5b8a-4372-b350-6ad50493bac0,https://www.last.fm/music/The+Fray
Thinking of You,159,851684,92625,,https://www.last.fm/music/Mitski/_/Wife,Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,https://www.last.fm/music/Mitski
Ballroom Blitz,0,1122676,164070,,https://www.last.fm/music/Adele/_/To+Be+Loved,Adele,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,https://www.last.fm/music/Adele
Nina!,0,33661,13194,,https://www.last.fm/music/Denzel+Curry/_/Angelz+-+Cold+Blooded+Soul+Version,Denzel Curry,5f95440d-7737-4a36-9bcf-c05337f7129b,https://www.last.fm/music/Denzel+Curry
Wash Us in the Blood,0,1040085,60625,,https://www.last.fm/music/Wilbur+Soot/_/Your+Sister+Was+Right,Wilbur Soot,,https://www.last.fm/music/Wilbur+Soot
OUTRO: House Of Cards,0,1836516,181311,,https://www.last.fm/music/Carly+Rae+Jepsen/_/Cut+to+the+Feeling,Carly Rae Jepsen,09887aa7-226e-4ecc-9a0c-02d2ae5777e1,https://www.last.fm/music/Carly+Rae+Jepsen
Like Someone in Love,233,2161037,456526,bcd197d3-de76-4234-b1e8-e2ca690f716a,https://www.last.fm/music/Deee-Lite/_/Groove+Is+in+the+Heart,Deee-Lite,83d401e8-3322-4491-98d3-ec3a567c5047,https://www.last.fm/music/Deee-Lite
three wheels and it still drives!,0,295465,51045,,https://www.last.fm/music/George+Ezra/_/Green+Green+Grass,George Ezra,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,https://www.last.fm/music/George+Ezra
Guillotine,522,4246949,583969,813a238c-9218-4cfb-ac86-93dda1d5eee9,https://www.last.fm/music/LCD+Soundsystem/_/All+My+Friends,LCD Soundsystem,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,https://www.last.fm/music/LCD+Soundsystem
